2008/6/1,20.7
2008/7/1,26.4
2008/8/1,26.5
2008/9/1,23.9
2008/10/1,19
2008/11/1,13
2008/12/1,9.7
2009/1/1,6.7
2009/2/1,7.8
2009/3/1,9.7
2009/4/1,15.3
2009/5/1,19.4
2009/6/1,21.8
2009/7/1,25.3
2009/8/1,26.1
2009/9/1,22.6
2009/10/1,18.5
2009/11/1,13.2
2009/12/1,9
2010/1/1,7.1
2010/2/1,6.6
2010/3/1,9.1
2010/4/1,12.2
2010/5/1,18.4
2010/6/1,22.8
2010/7/1,27.1
2010/8/1,28.6
2010/9/1,24.7
2010/10/1,18.6
2010/11/1,13.4
2010/12/1,9.9
2011/1/1,5.3
2011/2/1,7.2
2011/3/1,8.1
2011/4/1,14.5
2011/5/1,18.2
2011/6/1,22.4
2011/7/1,26.7
2011/8/1,27.1
2011/9/1,24.9
2011/10/1,19.2
2011/11/1,14.8
2011/12/1,7.5
2012/1/1,4.8
2012/2/1,5.4
2012/3/1,8.6
2012/4/1,14
2012/5/1,18.9
2012/6/1,20.8
2012/7/1,25.5
2012/8/1,28.1
2012/9/1,25.4
2012/10/1,19
2012/11/1,12.4
2012/12/1,7.2
2013/1/1,5.4
2013/2/1,5.8
2013/3/1,12
2013/4/1,14.8
2013/5/1,19.1
2013/6/1,22
2013/7/1,26.3
2013/8/1,28.4
2013/9/1,24.5
2013/10/1,19.4
2013/11/1,13.2
2013/12/1,8.2
2014/1/1,6.4
2014/2/1,5.8
2014/3/1,10.1
2014/4/1,14.3
2014/5/1,19.5
2014/6/1,22.6
2014/7/1,25.9
2014/8/1,26.8
2014/9/1,22.8
2014/10/1,18.6
2014/11/1,14
2014/12/1,7.5
2015/1/1,6.2
2015/2/1,6.4
2015/3/1,10.5
2015/4/1,14.6
2015/5/1,20.8
2015/6/1,21.9
2015/7/1,26
2015/8/1,26.8
2015/9/1,22.9
2015/10/1,18.9
2015/11/1,14.7
2015/12/1,10.1
2016/1/1,6.9
2016/2/1,7.8
2016/3/1,10.5
2016/4/1,15.7
2016/5/1,20.2
2016/6/1,22.3
2016/7/1,25.4
2016/8/1,27.4
2016/9/1,24.6
2016/10/1,19.3
2016/11/1,12.1
2016/12/1,10
2017/1/1,6.8
2017/2/1,7.5
2017/3/1,8.9
2017/4/1,14.9
2017/5/1,20
2017/6/1,22
2017/7/1,27.1
2017/8/1,26.6
2017/9/1,23.2
2017/10/1,17.3
2017/11/1,13
2017/12/1,7.7
2018/1/1,5.6
